Project_ID,Project_Name,House_Number,Street_Name,Borough,Community_Board,Council_District,Latitude_(Internal),Longitude_(Internal),Extended_Affordability_Status,Prevailing_Wage_Status,Extremely_Low_Income_Units,Very_Low_Income,All_Counted_Units,Total_Units
49716,FSG DEVELOPMENT FCM - FSG REALTY LLC,72,LOTT STREET,Brooklyn,317,40,40.64781736,-73.95443208,Not Extended Affordability,Non Prevailing Wage,2,0,4,4
49716,FSG DEVELOPMENT FCM - FSG REALTY LLC,74,LOTT STREET,Brooklyn,317,40,40.64776246,-73.95442851,Not Extended Affordability,Non Prevailing Wage,2,0,4,4
49716,FSG DEVELOPMENT FCM - FSG REALTY LLC,165,PARK AVENUE,Brooklyn,302,35,40.69641944,-73.97289176,Not Extended Affordability,Non Prevailing Wage,0,0,9,9
49716,FSG DEVELOPMENT FCM - FSG REALTY LLC,802,WASHINGTON AVENUE,Brooklyn,308,35,40.67401673,-73.96337993,Not Extended Affordability,Non Prevailing Wage,6,0,12,12
49716,FSG DEVELOPMENT FCM - FSG REALTY LLC,840,WASHINGTON AVENUE,Brooklyn,308,35,40.67296815,-73.96312816,Not Extended Affordability,Non Prevailing Wage,5,1,13,13
62990,CONFIDENTIAL,----,----,Bronx,206,15,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
62287,CONFIDENTIAL,----,----,Queens,413,31,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
62989,CONFIDENTIAL,----,----,Staten Island,502,50,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
62987,CONFIDENTIAL,----,----,Bronx,209,18,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
62988,CONFIDENTIAL,----,----,Staten Island,503,51,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
58302,305 E. 171ST STREET HDFC,305,EAST 171 STREET,Bronx,204,16,40.8387239,-73.90956033,Not Extended Affordability,Non Prevailing Wage,2,6,9,9
62986,CONFIDENTIAL,----,----,Queens,407,20,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
58965,CONCERN. WEST 21ST STREET. CONEY ISLAND,2015,BOARDWALK WEST,Brooklyn,313,47,40.57303272,-73.98680028,Not Extended Affordability,Prevailing Wage,82,0,135,135
59740,COMMUNITY ACCESS.111 EAST 172ND STREET,111,EAST 172 STREET,Bronx,204,14,40.8416694,-73.9136909,Not Extended Affordability,Non Prevailing Wage,60,0,126,126
62985,CONFIDENTIAL,----,----,Staten Island,502,50,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
62984,CONFIDENTIAL,----,----,Staten Island,502,50,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
62983,CONFIDENTIAL,----,----,Staten Island,503,51,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
62982,CONFIDENTIAL,----,----,Staten Island,501,49,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
53484,GOTHAM RESIDENTIAL,158,EAST 126 STREET,Manhattan,111,9,40.80441914,-73.93642687,Not Extended Affordability,Non Prevailing Wage,0,0,47,233
62978,CONFIDENTIAL,----,----,Brooklyn,305,42,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
62981,CONFIDENTIAL,----,----,Brooklyn,311,44,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
57533,CROWN GARDENS HOUSING CORPORATION,1238,PRESIDENT STREET,Brooklyn,309,35,40.66761358,-73.94991628,Not Extended Affordability,Non Prevailing Wage,3,229,239,239
62976,CONFIDENTIAL,----,----,Brooklyn,305,42,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
62974,CONFIDENTIAL,----,----,Queens,407,20,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
62973,CONFIDENTIAL,----,----,Queens,412,27,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
62178,CONFIDENTIAL,----,----,Bronx,212,12,,,Not Extended Affordability,Non Prevailing Wage,0,0,3,3
63013,CONFIDENTIAL,----,----,Bronx,210,13,,,Not Extended Affordability,Non Prevailing Wage,0,1,1,1
62162,CONFIDENTIAL,----,----,Bronx,212,12,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
60049,West 204 Street Project,436,WEST 204 STREET,Manhattan,112,10,40.86206694,-73.91976695,Not Extended Affordability,Non Prevailing Wage,7,9,26,26
60049,West 204 Street Project,428,WEST 204 STREET,Manhattan,112,10,40.86206694,-73.91976695,Not Extended Affordability,Non Prevailing Wage,6,11,26,26
60049,West 204 Street Project,432,WEST 204 STREET,Manhattan,112,10,40.86206694,-73.91976695,Not Extended Affordability,Non Prevailing Wage,2,14,31,31
63012,CONFIDENTIAL,----,----,Staten Island,501,49,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
55205,608 Franklin Avenue,1036,DEAN STREET,Brooklyn,308,35,40.67737373,-73.95595853,Not Extended Affordability,Non Prevailing Wage,0,0,24,120
58992,775 Jennings St HDFC,775,JENNINGS STREET,Bronx,203,16,40.83209313,-73.89700842,Not Extended Affordability,Non Prevailing Wage,1,12,13,13
63011,CONFIDENTIAL,----,----,Brooklyn,311,44,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
58823,404 QUINCY STREET,303,TOMPKINS AVENUE,Brooklyn,303,36,40.68754637,-73.94444577,Not Extended Affordability,Non Prevailing Wage,0,0,6,6
60361,81 Madison St.,81,MADISON STREET,Manhattan,103,1,40.71236966,-73.99621974,Not Extended Affordability,Non Prevailing Wage,2,2,20,20
62996,CONFIDENTIAL,----,----,Queens,411,23,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
62995,CONFIDENTIAL,----,----,Queens,412,27,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
52999,HANAC. 54-25 101 St. Corona Senior Residence,54-25,101 STREET,Queens,404,21,40.7400326,-73.85875499,Not Extended Affordability,Prevailing Wage,67,0,68,68
62994,CONFIDENTIAL,----,----,Staten Island,501,49,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
63007,CONFIDENTIAL,----,----,Staten Island,501,49,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
62246,CONFIDENTIAL,----,----,Brooklyn,318,46,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
59387,145 Madison Avenue,145,MADISON AVENUE,Manhattan,105,2,40.74611535,-73.98381387,Not Extended Affordability,Non Prevailing Wage,0,0,4,70
61937,CONFIDENTIAL,----,----,Brooklyn,312,39,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,4
60431,Bronx Brooklyn HDFC,953,ANDERSON AVENUE,Bronx,204,8,40.83128516,-73.92827067,Not Extended Affordability,Non Prevailing Wage,19,13,42,42
60431,Bronx Brooklyn HDFC,820,JACKSON AVENUE,Bronx,201,17,40.82010627,-73.90584622,Not Extended Affordability,Non Prevailing Wage,19,39,61,61
60431,Bronx Brooklyn HDFC,972-976,LEGGETT AVENUE,Bronx,202,17,40.81478785,-73.90032996,Not Extended Affordability,Non Prevailing Wage,22,23,46,46
60431,Bronx Brooklyn HDFC,60,WEST 162 STREET,Bronx,204,8,40.83089556,-73.92850958,Not Extended Affordability,Non Prevailing Wage,21,20,45,45
60431,Bronx Brooklyn HDFC,951,WOODYCREST AVENUE,Bronx,204,8,40.83150257,-73.92919912,Not Extended Affordability,Non Prevailing Wage,12,16,28,28
60431,Bronx Brooklyn HDFC,280,EAST 91 STREET,Brooklyn,317,41,40.65828422,-73.9249498,Not Extended Affordability,Non Prevailing Wage,15,16,31,31
60431,Bronx Brooklyn HDFC,1031,WINTHROP STREET,Brooklyn,317,41,40.66069182,-73.92559948,Not Extended Affordability,Non Prevailing Wage,0,0,2,2
60431,Bronx Brooklyn HDFC,1019,WINTHROP STREET,Brooklyn,317,41,40.66069182,-73.92559948,Not Extended Affordability,Non Prevailing Wage,31,4,35,35
60431,Bronx Brooklyn HDFC,182,EAST 93 STREET,Brooklyn,317,41,40.66069182,-73.92559948,Not Extended Affordability,Non Prevailing Wage,0,32,34,34
58945,Prince George Hotel,10,EAST 28 STREET,Manhattan,105,2,40.74405715,-73.98656791,Not Extended Affordability,Non Prevailing Wage,0,0,415,416
61721,CONFIDENTIAL,----,----,Queens,412,28,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
61944,CONFIDENTIAL,----,----,Queens,412,23,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
61935,CONFIDENTIAL,----,----,Staten Island,501,49,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,2
61722,CONFIDENTIAL,----,----,Bronx,210,13,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,67
61723,CONFIDENTIAL,----,----,Queens,412,27,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
61933,CONFIDENTIAL,----,----,Queens,408,24,,,Not Extended Affordability,Non Prevailing Wage,0,1,1,177
61724,CONFIDENTIAL,----,----,Brooklyn,305,37,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,16
61901,CONFIDENTIAL,----,----,Bronx,209,18,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,67
58235,Phipps. 760-770 East Tremont.Lee Goodwin Residence,1946,PROSPECT AVENUE,Bronx,206,17,40.84408284,-73.88900233,Not Extended Affordability,Prevailing Wage,60,0,61,61
61898,CONFIDENTIAL,----,----,Brooklyn,318,46,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,156
52461,92 St. Nicholas Avenue HDFC,92,ST NICHOLAS AVENUE,Manhattan,110,9,40.80197848,-73.9522316,Not Extended Affordability,Non Prevailing Wage,7,36,56,56
54984,610 West 178 St. HDFC,608,WEST 178 STREET,Manhattan,112,10,40.84743961,-73.93604238,Not Extended Affordability,Non Prevailing Wage,2,15,22,22
59193,Academy Gardens LLC,501,COMMONWEALTH AVENUE,Bronx,209,18,40.81492985,-73.86461115,Extended Affordability,Non Prevailing Wage,0,31,31,31
59193,Academy Gardens LLC,521,COMMONWEALTH AVENUE,Bronx,209,18,40.81541031,-73.86472578,Extended Affordability,Non Prevailing Wage,61,0,61,61
59193,Academy Gardens LLC,539,COMMONWEALTH AVENUE,Bronx,209,18,40.81593195,-73.86484755,Extended Affordability,Non Prevailing Wage,61,0,61,61
59193,Academy Gardens LLC,549,COMMONWEALTH AVENUE,Bronx,209,18,40.81641516,-73.86496218,Extended Affordability,Non Prevailing Wage,38,0,40,40
59193,Academy Gardens LLC,1741,LACOMBE AVENUE,Bronx,209,18,40.81488087,-73.86497613,Extended Affordability,Non Prevailing Wage,4,17,59,59
59193,Academy Gardens LLC,520,ROSEDALE AVENUE,Bronx,209,18,40.81536133,-73.86508715,Extended Affordability,Non Prevailing Wage,61,0,61,61
59193,Academy Gardens LLC,540,ROSEDALE AVENUE,Bronx,209,18,40.81588297,-73.86520892,Extended Affordability,Non Prevailing Wage,36,0,36,36
59193,Academy Gardens LLC,550,ROSEDALE AVENUE,Bronx,209,18,40.81636618,-73.86532355,Extended Affordability,Non Prevailing Wage,59,0,59,59
59193,Academy Gardens LLC,501,COMMONWEALTH AVENUE,Bronx,209,18,40.81492985,-73.86461115,Extended Affordability,Non Prevailing Wage,59,0,59,59
61660,ECDO Transfers to NYC JOE,107,MORNINGSIDE AVENUE,Manhattan,109,9,40.81028216,-73.95442561,Extended Affordability,Non Prevailing Wage,0,0,10,10
61660,ECDO Transfers to NYC JOE,109,MORNINGSIDE AVENUE,Manhattan,109,9,40.81034252,-73.95438222,Extended Affordability,Non Prevailing Wage,0,0,10,10
61660,ECDO Transfers to NYC JOE,111,MORNINGSIDE AVENUE,Manhattan,109,9,40.81040015,-73.95434244,Extended Affordability,Non Prevailing Wage,0,0,10,10
61660,ECDO Transfers to NYC JOE,654,ST NICHOLAS AVENUE,Manhattan,109,9,40.82215459,-73.94528363,Extended Affordability,Non Prevailing Wage,0,0,24,24
61660,ECDO Transfers to NYC JOE,36,ST NICHOLAS PLACE,Manhattan,109,9,40.82829527,-73.94123518,Extended Affordability,Non Prevailing Wage,0,14,15,15
61660,ECDO Transfers to NYC JOE,122,WEST 119 STREET,Manhattan,110,9,40.80426096,-73.94958952,Extended Affordability,Non Prevailing Wage,0,4,4,4
61660,ECDO Transfers to NYC JOE,457,WEST 125 STREET,Manhattan,109,7,40.81302457,-73.95554363,Extended Affordability,Non Prevailing Wage,0,0,16,16
61660,ECDO Transfers to NYC JOE,361,WEST 126 STREET,Manhattan,109,9,40.81187883,-73.95255685,Extended Affordability,Non Prevailing Wage,0,19,20,20
61660,ECDO Transfers to NYC JOE,363,WEST 126 STREET,Manhattan,109,9,40.8119118,-73.9526363,Extended Affordability,Non Prevailing Wage,0,20,20,20
61660,ECDO Transfers to NYC JOE,367,WEST 126 STREET,Manhattan,109,9,40.81197774,-73.9527952,Extended Affordability,Non Prevailing Wage,0,9,9,9
61660,ECDO Transfers to NYC JOE,39,WEST 126 STREET,Manhattan,110,9,40.80793317,-73.94318574,Extended Affordability,Non Prevailing Wage,0,4,4,4
61660,ECDO Transfers to NYC JOE,433-435,WEST 126 STREET,Manhattan,109,7,40.81305709,-73.95446706,Extended Affordability,Non Prevailing Wage,0,8,15,15
61660,ECDO Transfers to NYC JOE,44,WEST 126 STREET,Manhattan,110,9,40.80760126,-73.9435906,Extended Affordability,Non Prevailing Wage,0,4,4,4
61660,ECDO Transfers to NYC JOE,464,WEST 126 STREET,Manhattan,109,7,40.81351587,-73.95552885,Extended Affordability,Non Prevailing Wage,0,3,19,19
61660,ECDO Transfers to NYC JOE,364,WEST 127 STREET,Manhattan,109,9,40.81215601,-73.9524555,Extended Affordability,Non Prevailing Wage,0,4,8,8
61660,ECDO Transfers to NYC JOE,366,WEST 127 STREET,Manhattan,109,9,40.81219172,-73.95253495,Extended Affordability,Non Prevailing Wage,0,2,8,8
61660,ECDO Transfers to NYC JOE,452,ST NICHOLAS AVENUE,Manhattan,110,9,40.81529428,-73.94853348,Extended Affordability,Non Prevailing Wage,0,10,10,10
61660,ECDO Transfers to NYC JOE,521,WEST 144 STREET,Manhattan,109,7,40.82518371,-73.94898832,Extended Affordability,Non Prevailing Wage,0,0,15,15
44285,Van Buren/Greene,633,MADISON STREET,Brooklyn,303,36,40.6871032,-73.93188729,Not Extended Affordability,Non Prevailing Wage,0,0,2,2
44285,Van Buren/Greene,22,VAN BUREN STREET,Brooklyn,303,36,40.68969824,-73.94439349,Not Extended Affordability,Non Prevailing Wage,0,0,2,2
44285,Van Buren/Greene,666,GREENE AVENUE,Brooklyn,303,36,40.68923046,-73.94202483,Not Extended Affordability,Non Prevailing Wage,0,0,2,2
44285,Van Buren/Greene,716,LAFAYETTE AVENUE,Brooklyn,303,36,40.6904421,-73.94443975,Not Extended Affordability,Non Prevailing Wage,0,0,2,2
44285,Van Buren/Greene,718,LAFAYETTE AVENUE,Brooklyn,303,36,40.69044756,-73.94437484,Not Extended Affordability,Non Prevailing Wage,0,0,2,2
44285,Van Buren/Greene,720,LAFAYETTE AVENUE,Brooklyn,303,36,40.69045301,-73.94430632,Not Extended Affordability,Non Prevailing Wage,0,0,2,2
44285,Van Buren/Greene,494,GATES AVENUE,Brooklyn,303,36,40.68649319,-73.94616657,Not Extended Affordability,Non Prevailing Wage,0,0,2,2
44285,Van Buren/Greene,327,CLIFTON PLACE,Brooklyn,303,36,40.68948682,-73.95021717,Not Extended Affordability,Non Prevailing Wage,0,0,2,2
44285,Van Buren/Greene,461,TOMPKINS AVENUE,Brooklyn,303,36,40.68161709,-73.94327172,Not Extended Affordability,Non Prevailing Wage,0,0,2,2
44285,Van Buren/Greene,463,TOMPKINS AVENUE,Brooklyn,303,36,40.68156219,-73.94326095,Not Extended Affordability,Non Prevailing Wage,0,0,2,2
48014,TBX901-RSE,625,JEFFERSON PLACE,Bronx,203,16,40.83363027,-73.90024392,Not Extended Affordability,Non Prevailing Wage,0,0,16,16
48014,TBX901-RSE,3531,3 AVENUE,Bronx,203,16,40.83159024,-73.90593837,Not Extended Affordability,Non Prevailing Wage,0,0,14,14
50157,346 Bergen Street,344,BERGEN STREET,Brooklyn,302,33,40.68262029,-73.98056629,Not Extended Affordability,Non Prevailing Wage,0,0,24,24
52979,SUS. 1434 Undercliff Ave,1434,UNDERCLIFF AVENUE,Bronx,204,16,40.84380732,-73.92518505,Not Extended Affordability,Prevailing Wage,45,0,75,75
54909,Livonia Phase II Sites 6-8,487,LIVONIA AVENUE,Brooklyn,305,42,40.66421797,-73.89920686,Not Extended Affordability,Non Prevailing Wage,9,20,90,90
54909,Livonia Phase II Sites 6-8,449,HINSDALE STREET,Brooklyn,305,42,40.66388512,-73.89836751,Not Extended Affordability,Non Prevailing Wage,7,30,62,62
54909,Livonia Phase II Sites 6-8,500,LIVONIA AVENUE,Brooklyn,305,42,,,Not Extended Affordability,Non Prevailing Wage,8,22,90,90
55249,ST. BARNABAS WELLNESS CARE & AFFORDABLE HOUSING,4507,3 AVENUE,Bronx,206,15,40.85378533,-73.89184183,Not Extended Affordability,Non Prevailing Wage,66,0,181,181
55249,ST. BARNABAS WELLNESS CARE & AFFORDABLE HOUSING,4439,3 AVENUE,Bronx,206,15,40.85231253,-73.89302623,Not Extended Affordability,Non Prevailing Wage,29,0,133,133
55263,St. Albans Cycle Of Life,118-35,FARMERS BOULEVARD,Queens,412,27,40.68933024,-73.76159729,Not Extended Affordability,Non Prevailing Wage,8,20,67,67
58015,284-298 East 162nd Street,294,EAST 162 STREET,Bronx,204,17,40.82597221,-73.91719446,Not Extended Affordability,Non Prevailing Wage,37,0,126,126
58562,Lindville Housing,3555,OLINVILLE AVENUE,Bronx,212,12,40.8792942,-73.86777804,Not Extended Affordability,Non Prevailing Wage,0,142,143,143
58733,3365 Third Avenue,3365,3 AVENUE,Bronx,203,16,40.8274006,-73.90784854,Not Extended Affordability,Non Prevailing Wage,8,0,30,30
59117,Fox Hill Apartments,141,PARK HILL AVENUE,Staten Island,501,49,40.61671825,-74.0815122,Not Extended Affordability,Non Prevailing Wage,102,0,118,118
59117,Fox Hill Apartments,320,VANDERBILT AVENUE,Staten Island,501,49,40.61671825,-74.0815122,Not Extended Affordability,Non Prevailing Wage,100,31,131,131
59117,Fox Hill Apartments,350,VANDERBILT AVENUE,Staten Island,501,49,40.61671825,-74.0815122,Not Extended Affordability,Non Prevailing Wage,94,16,115,115
59946,Tahl-Propp - AIMCO,400,ST NICHOLAS AVENUE,Manhattan,110,9,40.81324171,-73.94960078,Not Extended Affordability,Non Prevailing Wage,108,0,108,108
59946,Tahl-Propp - AIMCO,24,WEST 111 STREET,Manhattan,110,9,40.79791547,-73.95030945,Not Extended Affordability,Non Prevailing Wage,0,24,24,24
59946,Tahl-Propp - AIMCO,32,WEST 111 STREET,Manhattan,110,9,40.79803911,-73.95060913,Not Extended Affordability,Non Prevailing Wage,0,24,24,24
59946,Tahl-Propp - AIMCO,40,WEST 111 STREET,Manhattan,110,9,40.79815451,-73.95088354,Not Extended Affordability,Non Prevailing Wage,0,25,25,25
59946,Tahl-Propp - AIMCO,46,WEST 111 STREET,Manhattan,110,9,40.79827265,-73.95116156,Not Extended Affordability,Non Prevailing Wage,25,0,25,25
59946,Tahl-Propp - AIMCO,52,WEST 111 STREET,Manhattan,110,9,40.79838804,-73.95143958,Not Extended Affordability,Non Prevailing Wage,25,0,25,25
59946,Tahl-Propp - AIMCO,8,WEST 111 STREET,Manhattan,110,9,40.7977149,-73.94983646,Not Extended Affordability,Non Prevailing Wage,50,0,50,50
59946,Tahl-Propp - AIMCO,602,WEST 135 STREET,Manhattan,109,7,40.82030385,-73.95628665,Not Extended Affordability,Non Prevailing Wage,0,0,24,24
59946,Tahl-Propp - AIMCO,618,WEST 135 STREET,Manhattan,109,7,40.82058681,-73.9569621,Not Extended Affordability,Non Prevailing Wage,24,0,24,24
59946,Tahl-Propp - AIMCO,2411,8 AVENUE,Manhattan,110,9,40.81324171,-73.94960078,Not Extended Affordability,Non Prevailing Wage,97,0,97,97
59946,Tahl-Propp - AIMCO,608,WEST 135 STREET,Manhattan,109,7,40.82030385,-73.95628665,Not Extended Affordability,Non Prevailing Wage,0,1,1,1
59946,Tahl-Propp - AIMCO,614,WEST 135 STREET,Manhattan,109,7,40.82030385,-73.95628665,Not Extended Affordability,Non Prevailing Wage,0,24,24,24
59946,Tahl-Propp - AIMCO,16,WEST 111 STREET,Manhattan,110,9,40.7977149,-73.94983646,Not Extended Affordability,Non Prevailing Wage,25,0,25,25
59946,Tahl-Propp - AIMCO,604,WEST 135 STREET,Manhattan,109,7,40.82030385,-73.95628665,Not Extended Affordability,Non Prevailing Wage,23,0,23,23
59946,Tahl-Propp - AIMCO,606,WEST 135 STREET,Manhattan,109,7,40.82030385,-73.95628665,Not Extended Affordability,Non Prevailing Wage,0,24,24,24
59946,Tahl-Propp - AIMCO,610,WEST 135 STREET,Manhattan,109,7,40.82030385,-73.95628665,Not Extended Affordability,Non Prevailing Wage,0,1,1,1
59946,Tahl-Propp - AIMCO,612,WEST 135 STREET,Manhattan,109,7,40.82030385,-73.95628665,Not Extended Affordability,Non Prevailing Wage,0,24,24,24
59946,Tahl-Propp - AIMCO,616,WEST 135 STREET,Manhattan,109,7,40.82030385,-73.95628665,Not Extended Affordability,Non Prevailing Wage,0,1,1,1
60434,Marine Terrace Apartments,20-11,18 STREET,Queens,401,22,40.78492842,-73.91458777,Not Extended Affordability,Non Prevailing Wage,50,0,60,60
60434,Marine Terrace Apartments,20-31,19 STREET,Queens,401,22,40.78395123,-73.91450597,Not Extended Affordability,Non Prevailing Wage,50,9,60,60
60434,Marine Terrace Apartments,20-12,20 STREET,Queens,401,22,40.78443661,-73.91390953,Not Extended Affordability,Non Prevailing Wage,50,8,60,60
60434,Marine Terrace Apartments,20-05,SHORE BOULEVARD,Queens,401,22,40.7854751,-73.91522984,Not Extended Affordability,Non Prevailing Wage,50,1,60,60
61459,CONFIDENTIAL,----,----,Queens,413,27,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,2
60434,Marine Terrace Apartments,20-25,SHORE BOULEVARD,Queens,401,22,40.78488539,-73.91579392,Not Extended Affordability,Non Prevailing Wage,48,32,84,84
60434,Marine Terrace Apartments,20-32,19 STREET,Queens,401,22,40.78442931,-73.91516978,Not Extended Affordability,Non Prevailing Wage,50,0,60,60
60434,Marine Terrace Apartments,20-11,20 STREET,Queens,401,22,40.78396401,-73.9132421,Not Extended Affordability,Non Prevailing Wage,50,8,60,60
61504,CONFIDENTIAL,----,----,Bronx,211,12,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
61509,CONFIDENTIAL,----,----,Brooklyn,318,46,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,153
61522,CONFIDENTIAL,----,----,Bronx,209,18,,,Not Extended Affordability,Non Prevailing Wage,0,1,1,1
61528,CONFIDENTIAL,----,----,Queens,402,26,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
44295,Van Sinderen Plaza,679,VAN SINDEREN AVENUE,Brooklyn,305,42,40.6597467,-73.89917757,Not Extended Affordability,Non Prevailing Wage,11,22,102,102
44295,Van Sinderen Plaza,170,NEW LOTS AVENUE,Brooklyn,305,42,,,Not Extended Affordability,Non Prevailing Wage,7,11,28,28
48643,Bridge.425 E 161st St. Melrose Site C SHLP Portion,425,EAST 161 STREET,Bronx,203,17,40.82407229,-73.9126948,Not Extended Affordability,Prevailing Wage,58,0,59,59
50411,LPC Warehouse/ Williamsburg Bridgeview,337,BERRY STREET,Brooklyn,301,34,40.71173838,-73.96430426,Not Extended Affordability,Non Prevailing Wage,16,0,55,55
50519,Randolph Houses Phase II,265,WEST 114 STREET,Manhattan,110,9,40.80288543,-73.9551892,Not Extended Affordability,Non Prevailing Wage,8,4,115,115
